periode_data,nama_rute,rute,tanggal,jumlah_bus,jumlah_penumpang
201404,"RUTE 15","BLOK M - CILEDUG",2014-04-22T00:00:00Z,1.0,179.0
201404,"RUTE 16","LAPANGAN BANTENG  -  TERM KP. MELAYU",2014-04-22T00:00:00Z,2.0,355.0
201404,"RUTE 17","CAWANG - RAGUNAN",2014-04-22T00:00:00Z,2.0,247.0
201404,"RUTE 18","BLOK M - PONDOK LABU",2014-04-22T00:00:00Z,2.0,329.0
201404,"RUTE 19","KALIDERES - GAJAHMADA",2014-04-22T00:00:00Z,2.0,278.0
201404,"RUTE 20","RAWAMANGUN - CIKINI",2014-04-22T00:00:00Z,2.0,231.0
201404,"RUTE 1","LAPANGAN BANTENG  -  PERINTIS ",2014-04-23T00:00:00Z,4.0,847.0
201404,"RUTE 2","PELUMPANG - SUNTER - KEMAYORAN",2014-04-23T00:00:00Z,3.0,525.0
201404,"RUTE 3","TMII - GANDARIA",2014-04-23T00:00:00Z,4.0,946.0
201404,"RUTE 4","PONDOK KOPI - PERINTIS KEMERDEKAAN",2014-04-23T00:00:00Z,5.0,1129.0
201404,"RUTE 5","TMII - TERM KAMPUNG MELAYU",2014-04-23T00:00:00Z,4.0,1107.0
201404,"RUTE 6","TERM PS.MINGGU - KEBAYORAN",2014-04-23T00:00:00Z,3.0,428.0
201404,"RUTE 7","TERM PS.MINGGU - UNIVERSITAS INDONESIA",2014-04-23T00:00:00Z,4.0,740.0
201404,"RUTE 8","TERM PS. MINGGU - MANGGARAI",2014-04-23T00:00:00Z,3.0,346.0
201404,"RUTE 9","CAWANG - PGC - PLUMPANG",2014-04-23T00:00:00Z,3.0,526.0
201404,"RUTE 10","CILINCING - PERINTIS ",2014-04-23T00:00:00Z,2.0,174.0
201404,"RUTE 11","PENDOK GEDE - CONDET - RANCHO",2014-04-23T00:00:00Z,3.0,533.0
201404,"RUTE 12","TERM KAMPUNG MELAYU - TERM RAWAMANGUN",2014-04-23T00:00:00Z,2.0,209.0
201404,"RUTE 13","TERM KALIDERES - KAMAL",2014-04-23T00:00:00Z,2.0,231.0
201404,"RUTE 14","TERM KALIDERES - DURI KOSAMBI",2014-04-23T00:00:00Z,2.0,190.0
201404,"RUTE 15","BLOK M - CILEDUG",2014-04-23T00:00:00Z,2.0,271.0
201404,"RUTE 16","LAPANGAN BANTENG  -  TERM KP. MELAYU",2014-04-23T00:00:00Z,2.0,485.0
201404,"RUTE 17","CAWANG - RAGUNAN",2014-04-23T00:00:00Z,2.0,172.0
201404,"RUTE 18","BLOK M - PONDOK LABU",2014-04-23T00:00:00Z,2.0,326.0
201404,"RUTE 19","KALIDERES - GAJAHMADA",2014-04-23T00:00:00Z,2.0,385.0
201404,"RUTE 20","RAWAMANGUN - CIKINI",2014-04-23T00:00:00Z,1.0,202.0
201404,"RUTE 1","LAPANGAN BANTENG  -  PERINTIS ",2014-04-24T00:00:00Z,4.0,876.0
201404,"RUTE 2","PELUMPANG - SUNTER - KEMAYORAN",2014-04-24T00:00:00Z,3.0,541.0
201404,"RUTE 3","TMII - GANDARIA",2014-04-24T00:00:00Z,4.0,875.0
201404,"RUTE 4","PONDOK KOPI - PERINTIS KEMERDEKAAN",2014-04-24T00:00:00Z,5.0,1077.0
201404,"RUTE 5","TMII - TERM KAMPUNG MELAYU",2014-04-24T00:00:00Z,4.0,1117.0
201404,"RUTE 6","TERM PS.MINGGU - KEBAYORAN",2014-04-24T00:00:00Z,3.0,438.0
201404,"RUTE 7","TERM PS.MINGGU - UNIVERSITAS INDONESIA",2014-04-24T00:00:00Z,4.0,660.0
201404,"RUTE 8","TERM PS. MINGGU - MANGGARAI",2014-04-24T00:00:00Z,3.0,337.0
201404,"RUTE 9","CAWANG - PGC - PLUMPANG",2014-04-24T00:00:00Z,3.0,502.0
201404,"RUTE 10","CILINCING - PERINTIS ",2014-04-24T00:00:00Z,2.0,205.0
201404,"RUTE 11","PENDOK GEDE - CONDET - RANCHO",2014-04-24T00:00:00Z,2.0,366.0
201404,"RUTE 12","TERM KAMPUNG MELAYU - TERM RAWAMANGUN",2014-04-24T00:00:00Z,2.0,247.0
201404,"RUTE 13","TERM KALIDERES - KAMAL",2014-04-24T00:00:00Z,2.0,254.0
201404,"RUTE 14","TERM KALIDERES - DURI KOSAMBI",2014-04-24T00:00:00Z,2.0,263.0
201404,"RUTE 15","BLOK M - CILEDUG",2014-04-24T00:00:00Z,1.0,165.0
201404,"RUTE 16","LAPANGAN BANTENG  -  TERM KP. MELAYU",2014-04-24T00:00:00Z,2.0,350.0
201404,"RUTE 17","CAWANG - RAGUNAN",2014-04-24T00:00:00Z,2.0,220.0
201404,"RUTE 18","BLOK M - PONDOK LABU",2014-04-24T00:00:00Z,2.0,280.0
201404,"RUTE 19","KALIDERES - GAJAHMADA",2014-04-24T00:00:00Z,1.0,220.0
201404,"RUTE 20","RAWAMANGUN - CIKINI",2014-04-24T00:00:00Z,1.0,121.0
201404,"RUTE 1","LAPANGAN BANTENG  -  PERINTIS ",2014-04-25T00:00:00Z,4.0,739.0
201404,"RUTE 2","PELUMPANG - SUNTER - KEMAYORAN",2014-04-25T00:00:00Z,3.0,529.0
201404,"RUTE 3","TMII - GANDARIA",2014-04-25T00:00:00Z,4.0,875.0
201404,"RUTE 4","PONDOK KOPI - PERINTIS KEMERDEKAAN",2014-04-25T00:00:00Z,5.0,1215.0
201404,"RUTE 5","TMII - TERM KAMPUNG MELAYU",2014-04-25T00:00:00Z,4.0,1106.0
201404,"RUTE 6","TERM PS.MINGGU - KEBAYORAN",2014-04-25T00:00:00Z,3.0,484.0
201404,"RUTE 7","TERM PS.MINGGU - UNIVERSITAS INDONESIA",2014-04-25T00:00:00Z,4.0,753.0
201404,"RUTE 8","TERM PS. MINGGU - MANGGARAI",2014-04-25T00:00:00Z,2.0,254.0
201404,"RUTE 9","CAWANG - PGC - PLUMPANG",2014-04-25T00:00:00Z,3.0,426.0
201404,"RUTE 10","CILINCING - PERINTIS ",2014-04-25T00:00:00Z,2.0,195.0
201404,"RUTE 11","PENDOK GEDE - CONDET - RANCHO",2014-04-25T00:00:00Z,2.0,248.0
201404,"RUTE 12","TERM KAMPUNG MELAYU - TERM RAWAMANGUN",2014-04-25T00:00:00Z,2.0,211.0
201404,"RUTE 13","TERM KALIDERES - KAMAL",2014-04-25T00:00:00Z,1.0,144.0
201404,"RUTE 14","TERM KALIDERES - DURI KOSAMBI",2014-04-25T00:00:00Z,2.0,221.0
201404,"RUTE 15","BLOK M - CILEDUG",2014-04-25T00:00:00Z,2.0,194.0
201404,"RUTE 16","LAPANGAN BANTENG  -  TERM KP. MELAYU",2014-04-25T00:00:00Z,3.0,450.0
201404,"RUTE 17","CAWANG - RAGUNAN",2014-04-25T00:00:00Z,2.0,240.0
201404,"RUTE 18","BLOK M - PONDOK LABU",2014-04-25T00:00:00Z,2.0,249.0
201404,"RUTE 19","KALIDERES - GAJAHMADA",2014-04-25T00:00:00Z,2.0,405.0
201404,"RUTE 20","RAWAMANGUN - CIKINI",2014-04-25T00:00:00Z,2.0,239.0
201404,"RUTE 1","LAPANGAN BANTENG  -  PERINTIS ",2014-04-28T00:00:00Z,3.0,626.0
201404,"RUTE 2","PELUMPANG - SUNTER - KEMAYORAN",2014-04-28T00:00:00Z,3.0,573.0
201404,"RUTE 3","TMII - GANDARIA",2014-04-28T00:00:00Z,4.0,890.0
201404,"RUTE 4","PONDOK KOPI - PERINTIS KEMERDEKAAN",2014-04-28T00:00:00Z,4.0,840.0
201404,"RUTE 5","TMII - TERM KAMPUNG MELAYU",2014-04-28T00:00:00Z,4.0,1214.0
201404,"RUTE 6","TERM PS.MINGGU - KEBAYORAN",2014-04-28T00:00:00Z,3.0,530.0
201404,"RUTE 7","TERM PS.MINGGU - UNIVERSITAS INDONESIA",2014-04-28T00:00:00Z,4.0,811.0
201404,"RUTE 8","TERM PS. MINGGU - MANGGARAI",2014-04-28T00:00:00Z,1.0,176.0
201404,"RUTE 9","CAWANG - PGC - PLUMPANG",2014-04-28T00:00:00Z,2.0,351.0
201404,"RUTE 10","CILINCING - PERINTIS ",2014-04-28T00:00:00Z,2.0,211.0
201404,"RUTE 11","PENDOK GEDE - CONDET - RANCHO",2014-04-28T00:00:00Z,2.0,336.0
201404,"RUTE 12","TERM KAMPUNG MELAYU - TERM RAWAMANGUN",2014-04-28T00:00:00Z,2.0,230.0
201404,"RUTE 13","TERM KALIDERES - KAMAL",2014-04-28T00:00:00Z,2.0,238.0
201404,"RUTE 14","TERM KALIDERES - DURI KOSAMBI",2014-04-28T00:00:00Z,1.0,181.0
201404,"RUTE 15","BLOK M - CILEDUG",2014-04-28T00:00:00Z,1.0,211.0
201404,"RUTE 16","LAPANGAN BANTENG  -  TERM KP. MELAYU",2014-04-28T00:00:00Z,2.0,322.0
201404,"RUTE 17","CAWANG - RAGUNAN",2014-04-28T00:00:00Z,2.0,263.0
201404,"RUTE 18","BLOK M - PONDOK LABU",2014-04-28T00:00:00Z,2.0,282.0
201404,"RUTE 19","KALIDERES - GAJAHMADA",2014-04-28T00:00:00Z,2.0,287.0
201404,"RUTE 20","RAWAMANGUN - CIKINI",2014-04-28T00:00:00Z,1.0,145.0
201404,"RUTE 1","LAPANGAN BANTENG  -  PERINTIS ",2014-04-29T00:00:00Z,3.0,708.0
201404,"RUTE 2","PELUMPANG - SUNTER - KEMAYORAN",2014-04-29T00:00:00Z,3.0,504.0
201404,"RUTE 3","TMII - GANDARIA",2014-04-29T00:00:00Z,4.0,900.0
201404,"RUTE 4","PONDOK KOPI - PERINTIS KEMERDEKAAN",2014-04-29T00:00:00Z,4.0,927.0
201404,"RUTE 5","TMII - TERM KAMPUNG MELAYU",2014-04-29T00:00:00Z,3.0,940.0
201404,"RUTE 6","TERM PS.MINGGU - KEBAYORAN",2014-04-29T00:00:00Z,3.0,474.0
201404,"RUTE 7","TERM PS.MINGGU - UNIVERSITAS INDONESIA",2014-04-29T00:00:00Z,4.0,786.0
201404,"RUTE 8","TERM PS. MINGGU - MANGGARAI",2014-04-29T00:00:00Z,2.0,258.0
201404,"RUTE 9","CAWANG - PGC - PLUMPANG",2014-04-29T00:00:00Z,2.0,313.0
201404,"RUTE 10","CILINCING - PERINTIS ",2014-04-29T00:00:00Z,2.0,239.0
201404,"RUTE 11","PENDOK GEDE - CONDET - RANCHO",2014-04-29T00:00:00Z,2.0,334.0
201404,"RUTE 12","TERM KAMPUNG MELAYU - TERM RAWAMANGUN",2014-04-29T00:00:00Z,2.0,283.0
201404,"RUTE 13","TERM KALIDERES - KAMAL",2014-04-29T00:00:00Z,2.0,238.0
201404,"RUTE 14","TERM KALIDERES - DURI KOSAMBI",2014-04-29T00:00:00Z,1.0,208.0
201404,"RUTE 15","BLOK M - CILEDUG",2014-04-29T00:00:00Z,1.0,236.0
201404,"RUTE 16","LAPANGAN BANTENG  -  TERM KP. MELAYU",2014-04-29T00:00:00Z,2.0,330.0
201404,"RUTE 17","CAWANG - RAGUNAN",2014-04-29T00:00:00Z,2.0,304.0
201404,"RUTE 18","BLOK M - PONDOK LABU",2014-04-29T00:00:00Z,2.0,346.0
201404,"RUTE 19","KALIDERES - GAJAHMADA",2014-04-29T00:00:00Z,2.0,377.0
201404,"RUTE 20","RAWAMANGUN - CIKINI",2014-04-29T00:00:00Z,1.0,114.0
201404,"RUTE 1","LAPANGAN BANTENG  -  PERINTIS ",2014-04-30T00:00:00Z,2.0,478.0
201404,"RUTE 2","PELUMPANG - SUNTER - KEMAYORAN",2014-04-30T00:00:00Z,3.0,500.0
201404,"RUTE 3","TMII - GANDARIA",2014-04-30T00:00:00Z,4.0,914.0
201404,"RUTE 4","PONDOK KOPI - PERINTIS KEMERDEKAAN",2014-04-30T00:00:00Z,4.0,982.0
201404,"RUTE 5","TMII - TERM KAMPUNG MELAYU",2014-04-30T00:00:00Z,4.0,1074.0
201404,"RUTE 6","TERM PS.MINGGU - KEBAYORAN",2014-04-30T00:00:00Z,3.0,453.0
201404,"RUTE 7","TERM PS.MINGGU - UNIVERSITAS INDONESIA",2014-04-30T00:00:00Z,4.0,701.0
201404,"RUTE 8","TERM PS. MINGGU - MANGGARAI",2014-04-30T00:00:00Z,2.0,256.0
201404,"RUTE 9","CAWANG - PGC - PLUMPANG",2014-04-30T00:00:00Z,2.0,272.0
201404,"RUTE 10","CILINCING - PERINTIS ",2014-04-30T00:00:00Z,2.0,225.0
201404,"RUTE 11","PENDOK GEDE - CONDET - RANCHO",2014-04-30T00:00:00Z,2.0,300.0
201404,"RUTE 12","TERM KAMPUNG MELAYU - TERM RAWAMANGUN",2014-04-30T00:00:00Z,2.0,282.0
201404,"RUTE 13","TERM KALIDERES - KAMAL",2014-04-30T00:00:00Z,2.0,166.0
201404,"RUTE 14","TERM KALIDERES - DURI KOSAMBI",2014-04-30T00:00:00Z,1.0,205.0
201404,"RUTE 15","BLOK M - CILEDUG",2014-04-30T00:00:00Z,1.0,239.0
201404,"RUTE 16","LAPANGAN BANTENG  -  TERM KP. MELAYU",2014-04-30T00:00:00Z,2.0,343.0
201404,"RUTE 17","CAWANG - RAGUNAN",2014-04-30T00:00:00Z,2.0,267.0
201404,"RUTE 18","BLOK M - PONDOK LABU",2014-04-30T00:00:00Z,2.0,333.0
201404,"RUTE 19","KALIDERES - GAJAHMADA",2014-04-30T00:00:00Z,1.0,200.0
201404,"RUTE 20","RAWAMANGUN - CIKINI",2014-04-30T00:00:00Z,1.0,104.0
201405,"RUTE 1","LAPANGAN BANTENG  -  PERINTIS ",2014-05-02T00:00:00Z,2.0,390.0
201405,"RUTE 2","PELUMPANG - SUNTER - KEMAYORAN",2014-05-02T00:00:00Z,3.0,271.0
201405,"RUTE 3","TMII - GANDARIA",2014-05-02T00:00:00Z,4.0,699.0
201405,"RUTE 4","PONDOK KOPI -  PERINTIS KEMERDEKAAN",2014-05-02T00:00:00Z,4.0,758.0
201405,"RUTE 5","TMII - TERM KAMPUNG MELAYU",2014-05-02T00:00:00Z,4.0,721.0
201405,"RUTE 6","TERM PS.MINGGU - KEBAYORAN",2014-05-02T00:00:00Z,3.0,484.0
201405,"RUTE 7","TERM PS.MINGGU - UNIVERSITAS INDONESIA",2014-05-02T00:00:00Z,4.0,683.0
201405,"RUTE 8","TERM PS. MINGGU - MANGGARAI",2014-05-02T00:00:00Z,3.0,340.0
201405,"RUTE 9","CAWANG - PGC - PLUMPANG",2014-05-02T00:00:00Z,2.0,210.0
201405,"RUTE 10","CILINCING - PERINTIS ",2014-05-02T00:00:00Z,2.0,190.0
201405,"RUTE 11","PENDOK GEDE - CONDET - RANCHO",2014-05-02T00:00:00Z,2.0,204.0
201405,"RUTE 12","TERM KAMPUNG MELAYU - TERM RAWAMANGUN",2014-05-02T00:00:00Z,2.0,238.0
201405,"RUTE 13","TERM KALIDERES - KAMAL",2014-05-02T00:00:00Z,1.0,88.0
201405,"RUTE 14","TERM KALIDERES - DURI KOSAMBI",2014-05-02T00:00:00Z,1.0,190.0
201405,"RUTE 15","BLOK M - CILEDUG",2014-05-02T00:00:00Z,1.0,131.0
201405,"RUTE 16","LAPANGAN BANTENG  -  TERM KP. MELAYU",2014-05-02T00:00:00Z,2.0,194.0
201405,"RUTE 17","CAWANG - RAGUNAN",2014-05-02T00:00:00Z,2.0,271.0
201405,"RUTE 18","BLOK M - PONDOK LABU",2014-05-02T00:00:00Z,1.0,122.0
201405,"RUTE 19","KALIDERES - GAJAHMADA",2014-05-02T00:00:00Z,2.0,263.0
201405,"RUTE 20","PULOGADUNG - CIKINI",2014-05-02T00:00:00Z,1.0,81.0
201405,"RUTE 1","LAPANGAN BANTENG  -  PERINTIS ",2014-05-05T00:00:00Z,3.0,362.0
201405,"RUTE 2","PELUMPANG - SUNTER - KEMAYORAN",2014-05-05T00:00:00Z,2.0,157.0
201405,"RUTE 3","TMII - GANDARIA",2014-05-05T00:00:00Z,4.0,439.0
201405,"RUTE 4","PONDOK KOPI -  PERINTIS KEMERDEKAAN",2014-05-05T00:00:00Z,4.0,557.0
201405,"RUTE 5","TMII - TERM KAMPUNG MELAYU",2014-05-05T00:00:00Z,4.0,530.0
201405,"RUTE 6","TERM PS.MINGGU - KEBAYORAN",2014-05-05T00:00:00Z,3.0,460.0
201405,"RUTE 7","TERM PS.MINGGU - UNIVERSITAS INDONESIA",2014-05-05T00:00:00Z,4.0,506.0
201405,"RUTE 8","TERM PS. MINGGU - MANGGARAI",2014-05-05T00:00:00Z,3.0,312.0
201405,"RUTE 9","CAWANG - PGC - PLUMPANG",2014-05-05T00:00:00Z,2.0,189.0
201405,"RUTE 10","CILINCING - PERINTIS ",2014-05-05T00:00:00Z,2.0,108.0
201405,"RUTE 11","PENDOK GEDE - CONDET - RANCHO",2014-05-05T00:00:00Z,2.0,263.0
201405,"RUTE 12","TERM KAMPUNG MELAYU - TERM RAWAMANGUN",2014-05-05T00:00:00Z,2.0,162.0
201405,"RUTE 13","TERM KALIDERES - KAMAL",2014-05-05T00:00:00Z,1.0,56.0
201405,"RUTE 14","TERM KALIDERES - DURI KOSAMBI",2014-05-05T00:00:00Z,1.0,151.0
201405,"RUTE 15","BLOK M - CILEDUG",2014-05-05T00:00:00Z,1.0,121.0
201405,"RUTE 16","LAPANGAN BANTENG  -  TERM KP. MELAYU",2014-05-05T00:00:00Z,2.0,206.0
201405,"RUTE 17","CAWANG - RAGUNAN",2014-05-05T00:00:00Z,2.0,256.0
201405,"RUTE 18","BLOK M - PONDOK LABU",2014-05-05T00:00:00Z,2.0,274.0
201405,"RUTE 19","KALIDERES - GAJAHMADA",2014-05-05T00:00:00Z,2.0,166.0
201405,"RUTE 20","PULOGADUNG - CIKINI",2014-05-05T00:00:00Z,1.0,98.0
201405,"RUTE 1","LAPANGAN BANTENG  -  PERINTIS ",2014-05-06T00:00:00Z,3.0,345.0
201405,"RUTE 2","PELUMPANG - SUNTER - KEMAYORAN",2014-05-06T00:00:00Z,2.0,171.0
201405,"RUTE 3","TMII - GANDARIA",2014-05-06T00:00:00Z,4.0,492.0
201405,"RUTE 4","PONDOK KOPI -  PERINTIS KEMERDEKAAN",2014-05-06T00:00:00Z,4.0,544.0
201405,"RUTE 5","TMII - TERM KAMPUNG MELAYU",2014-05-06T00:00:00Z,4.0,464.0
201405,"RUTE 6","TERM PS.MINGGU - KEBAYORAN",2014-05-06T00:00:00Z,3.0,366.0
201405,"RUTE 7","TERM PS.MINGGU - UNIVERSITAS INDONESIA",2014-05-06T00:00:00Z,4.0,379.0
201405,"RUTE 8","TERM PS. MINGGU - MANGGARAI",2014-05-06T00:00:00Z,3.0,272.0
201405,"RUTE 9","CAWANG - PGC - PLUMPANG",2014-05-06T00:00:00Z,2.0,194.0
201405,"RUTE 10","CILINCING - PERINTIS ",2014-05-06T00:00:00Z,1.0,82.0
201405,"RUTE 11","PENDOK GEDE - CONDET - RANCHO",2014-05-06T00:00:00Z,1.0,104.0
201405,"RUTE 12","TERM KAMPUNG MELAYU - TERM RAWAMANGUN",2014-05-06T00:00:00Z,1.0,118.0
201405,"RUTE 13","TERM KALIDERES - KAMAL",2014-05-06T00:00:00Z,1.0,76.0
201405,"RUTE 14","TERM KALIDERES - DURI KOSAMBI",2014-05-06T00:00:00Z,1.0,124.0
201405,"RUTE 15","BLOK M - CILEDUG",2014-05-06T00:00:00Z,1.0,131.0
201405,"RUTE 16","LAPANGAN BANTENG  -  TERM KP. MELAYU",2014-05-06T00:00:00Z,1.0,93.0
201405,"RUTE 17","CAWANG - RAGUNAN",2014-05-06T00:00:00Z,2.0,270.0
201405,"RUTE 18","BLOK M - PONDOK LABU",2014-05-06T00:00:00Z,2.0,277.0
201405,"RUTE 19","KALIDERES - GAJAHMADA",2014-05-06T00:00:00Z,2.0,245.0
201405,"RUTE 20","PULOGADUNG - CIKINI",2014-05-06T00:00:00Z,1.0,103.0
201405,"RUTE 1","LAPANGAN BANTENG  -  PERINTIS ",2014-05-07T00:00:00Z,3.0,402.0
201405,"RUTE 2","PELUMPANG - SUNTER - KEMAYORAN",2014-05-07T00:00:00Z,3.0,303.0
201405,"RUTE 3","TMII - GANDARIA",2014-05-07T00:00:00Z,4.0,510.0
201405,"RUTE 4","PONDOK KOPI -  PERINTIS KEMERDEKAAN",2014-05-07T00:00:00Z,4.0,612.0
201405,"RUTE 5","TMII - TERM KAMPUNG MELAYU",2014-05-07T00:00:00Z,4.0,505.0
201405,"RUTE 6","TERM PS.MINGGU - KEBAYORAN",2014-05-07T00:00:00Z,3.0,380.0
201405,"RUTE 7","TERM PS.MINGGU - UNIVERSITAS INDONESIA",2014-05-07T00:00:00Z,4.0,424.0
201405,"RUTE 8","TERM PS. MINGGU - MANGGARAI",2014-05-07T00:00:00Z,3.0,272.0
201405,"RUTE 9","CAWANG - PGC - PLUMPANG",2014-05-07T00:00:00Z,2.0,194.0
201405,"RUTE 10","CILINCING - PERINTIS ",2014-05-07T00:00:00Z,2.0,175.0
201405,"RUTE 11","PENDOK GEDE - CONDET - RANCHO",2014-05-07T00:00:00Z,2.0,161.0
201405,"RUTE 12","TERM KAMPUNG MELAYU - TERM RAWAMANGUN",2014-05-07T00:00:00Z,2.0,159.0
201405,"RUTE 13","TERM KALIDERES - KAMAL",2014-05-07T00:00:00Z,1.0,62.0
201405,"RUTE 14","TERM KALIDERES - DURI KOSAMBI",2014-05-07T00:00:00Z,1.0,126.0
201405,"RUTE 15","BLOK M - CILEDUG",2014-05-07T00:00:00Z,1.0,109.0
201405,"RUTE 16","LAPANGAN BANTENG  -  TERM KP. MELAYU",2014-05-07T00:00:00Z,2.0,189.0
201405,"RUTE 17","CAWANG - RAGUNAN",2014-05-07T00:00:00Z,2.0,109.0
201405,"RUTE 18","BLOK M - PONDOK LABU",2014-05-07T00:00:00Z,2.0,198.0
201405,"RUTE 19","KALIDERES - GAJAHMADA",2014-05-07T00:00:00Z,1.0,167.0
201405,"RUTE 20","PULOGADUNG - CIKINI",2014-05-07T00:00:00Z,1.0,83.0
201405,"RUTE 1","LAPANGAN BANTENG  -  PERINTIS ",2014-05-08T00:00:00Z,3.0,357.0
201405,"RUTE 2","PELUMPANG - SUNTER - KEMAYORAN",2014-05-08T00:00:00Z,3.0,246.0
201405,"RUTE 3","TMII - GANDARIA",2014-05-08T00:00:00Z,4.0,506.0
201405,"RUTE 4","PONDOK KOPI -  PERINTIS KEMERDEKAAN",2014-05-08T00:00:00Z,4.0,618.0
201405,"RUTE 5","TMII - TERM KAMPUNG MELAYU",2014-05-08T00:00:00Z,4.0,524.0
201405,"RUTE 6","TERM PS.MINGGU - KEBAYORAN",2014-05-08T00:00:00Z,3.0,421.0
201405,"RUTE 7","TERM PS.MINGGU - UNIVERSITAS INDONESIA",2014-05-08T00:00:00Z,4.0,406.0
201405,"RUTE 8","TERM PS. MINGGU - MANGGARAI",2014-05-08T00:00:00Z,3.0,296.0
201405,"RUTE 9","CAWANG - PGC - PLUMPANG",2014-05-08T00:00:00Z,2.0,229.0
201405,"RUTE 10","CILINCING - PERINTIS ",2014-05-08T00:00:00Z,1.0,91.0
201405,"RUTE 11","PENDOK GEDE - CONDET - RANCHO",2014-05-08T00:00:00Z,2.0,276.0
201405,"RUTE 12","TERM KAMPUNG MELAYU - TERM RAWAMANGUN",2014-05-08T00:00:00Z,2.0,180.0
201405,"RUTE 13","TERM KALIDERES - KAMAL",2014-05-08T00:00:00Z,1.0,64.0
201405,"RUTE 14","TERM KALIDERES - DURI KOSAMBI",2014-05-08T00:00:00Z,1.0,112.0
201405,"RUTE 15","BLOK M - CILEDUG",2014-05-08T00:00:00Z,1.0,118.0
201405,"RUTE 16","LAPANGAN BANTENG  -  TERM KP. MELAYU",2014-05-08T00:00:00Z,2.0,182.0
201405,"RUTE 17","CAWANG - RAGUNAN",2014-05-08T00:00:00Z,2.0,264.0
201405,"RUTE 18","BLOK M - PONDOK LABU",2014-05-08T00:00:00Z,2.0,238.0
201405,"RUTE 19","KALIDERES - GAJAHMADA",2014-05-08T00:00:00Z,2.0,244.0
201405,"RUTE 20","PULOGADUNG - CIKINI",2014-05-08T00:00:00Z,1.0,106.0
201405,"RUTE 1","LAPANGAN BANTENG  -  PERINTIS ",2014-05-09T00:00:00Z,3.0,441.0
201405,"RUTE 2","PELUMPANG - SUNTER - KEMAYORAN",2014-05-09T00:00:00Z,3.0,289.0
201405,"RUTE 3","TMII - GANDARIA",2014-05-09T00:00:00Z,4.0,568.0
201405,"RUTE 4","PONDOK KOPI -  PERINTIS KEMERDEKAAN",2014-05-09T00:00:00Z,4.0,664.0
201405,"RUTE 5","TMII - TERM KAMPUNG MELAYU",2014-05-09T00:00:00Z,4.0,560.0
201405,"RUTE 6","TERM PS.MINGGU - KEBAYORAN",2014-05-09T00:00:00Z,3.0,442.0
201405,"RUTE 7","TERM PS.MINGGU - UNIVERSITAS INDONESIA",2014-05-09T00:00:00Z,4.0,606.0
201405,"RUTE 8","TERM PS. MINGGU - MANGGARAI",2014-05-09T00:00:00Z,3.0,300.0
201405,"RUTE 9","CAWANG - PGC - PLUMPANG",2014-05-09T00:00:00Z,2.0,239.0
201405,"RUTE 10","CILINCING - PERINTIS ",2014-05-09T00:00:00Z,2.0,176.0
201405,"RUTE 11","PENDOK GEDE - CONDET - RANCHO",2014-05-09T00:00:00Z,1.0,181.0
201405,"RUTE 12","TERM KAMPUNG MELAYU - TERM RAWAMANGUN",2014-05-09T00:00:00Z,2.0,111.0
201405,"RUTE 13","TERM KALIDERES - KAMAL",2014-05-09T00:00:00Z,1.0,84.0
201405,"RUTE 14","TERM KALIDERES - DURI KOSAMBI",2014-05-09T00:00:00Z,1.0,125.0
201405,"RUTE 15","BLOK M - CILEDUG",2014-05-09T00:00:00Z,0,0
201405,"RUTE 16","LAPANGAN BANTENG  -  TERM KP. MELAYU",2014-05-09T00:00:00Z,2.0,199.0
201405,"RUTE 17","CAWANG - RAGUNAN",2014-05-09T00:00:00Z,2.0,262.0
201405,"RUTE 18","BLOK M - PONDOK LABU",2014-05-09T00:00:00Z,2.0,254.0
201405,"RUTE 19","KALIDERES - GAJAHMADA",2014-05-09T00:00:00Z,2.0,171.0
201405,"RUTE 20","PULOGADUNG - CIKINI",2014-05-09T00:00:00Z,1.0,116.0
201405,"RUTE 1","LAPANGAN BANTENG  -  PERINTIS ",2014-05-12T00:00:00Z,3.0,446.0
201405,"RUTE 2","PELUMPANG - SUNTER - KEMAYORAN",2014-05-12T00:00:00Z,3.0,367.0
201405,"RUTE 3","TMII - GANDARIA",2014-05-12T00:00:00Z,4.0,696.0
201405,"RUTE 4","PONDOK KOPI -  PERINTIS KEMERDEKAAN",2014-05-12T00:00:00Z,4.0,763.0
201405,"RUTE 5","TMII - TERM KAMPUNG MELAYU",2014-05-12T00:00:00Z,4.0,701.0
201405,"RUTE 6","TERM PS.MINGGU - KEBAYORAN",2014-05-12T00:00:00Z,3.0,453.0
201405,"RUTE 7","TERM PS.MINGGU - UNIVERSITAS INDONESIA",2014-05-12T00:00:00Z,4.0,658.0
201405,"RUTE 8","TERM PS. MINGGU - MANGGARAI",2014-05-12T00:00:00Z,3.0,356.0
201405,"RUTE 9","CAWANG - PGC - PLUMPANG",2014-05-12T00:00:00Z,2.0,263.0
201405,"RUTE 10","CILINCING - PERINTIS ",2014-05-12T00:00:00Z,1.0,41.0
201405,"RUTE 11","PENDOK GEDE - CONDET - RANCHO",2014-05-12T00:00:00Z,1.0,116.0
201405,"RUTE 12","TERM KAMPUNG MELAYU - TERM RAWAMANGUN",2014-05-12T00:00:00Z,2.0,212.0
201405,"RUTE 13","TERM KALIDERES - KAMAL",2014-05-12T00:00:00Z,1.0,96.0
201405,"RUTE 14","TERM KALIDERES - DURI KOSAMBI",2014-05-12T00:00:00Z,1.0,132.0
